,Groserias,Vulgar,Agresivo,Ofensivo
5511,Lo que al País beneficie es mejor que meter a un LADRÓN a la cárcel. Yo estoy de acuerdo que lo hayan doblado al wey hocicon. No que no tronabas pistolita ? 🤨 https://t.co/6z8To93ubI,1,1,1
5512,@OCisneros34 No le robes al que fue ladrón,0,0,0
5513,"🚨 El sujeto fue sorprendido cuando intentaba extraer unas camisas del negocio.

https://t.co/G4R231zA69",0,0,0
5514,"Antonio H.C fue sorprendido mientras presuntamente robaba una tienda de ropa

https://t.co/cQ9LNhNtX9",0,0,0
5515,"@raIphjr Más bien, habló de la gente que analiza esto. De hecho, en el libro de ""Herr Pep"" de Martí Perarnau, habla de Guardiola cómo un ""ladrón de ideas"", porque recopila cosas que han hecho otros entrenadores en el pasado y lo busca perfeccionar.",0,0,0
5516,"#Seguridad | Un presunto ladrón fue detenido por vecinos y comerciantes del mercado de #Yautepec, donde fue sorprendido cuando se robaba una motocicleta del estacionamiento. https://t.co/uaLSLjjbDU",0,0,0
5517,"@Rw263856621914 @Norys_Acosta_C PERIODISTA O NO,EL CHANTAJEABA,TERGIVERSABA Y VENDIA LA VERDAD,Y DE ESE MODO CHULEO A TODO EL MUNDO EN LOS 64 AÑOS DE SOCIALISMO QUE LLEVA VENEZUELA,EL DIABLO LO TENGA EN LA MAS CALIENTE DE LAS OLLAS,JUNTO AL PADRE DE SU NIETA,EL LADRON DE BARINAS,hugo chavez frias!!",0,0,0
5518,negro ladrón https://t.co/yvUf6mKKta,0,0,1
5519,Con prisión preventiva constitucional al ladrón de @alitomorenoc le torcieron el brazo. Ese wey enterrará el @PRI_Nacional y lo celebro. https://t.co/XGYECF4TJh,1,0,0
5520,"📹 VIDEO ⎮ En pocos segundos roban un vehículo estacionado en la zona 19

El supuesto ladrón abre el carro en un dos por tres.

Esto pasó: https://t.co/mZMLVFhlTM https://t.co/HELEnuN1v9",0,0,0
5521,"@ernestosamperp Que tristeza este tipejo, cada twitt lo expresa y se le olvida todo los delitos que cometió y que será recordado como un Presidente narcofinanciado y ladrón, ahora se cree moralista.-",0,0,0
5522,@RQuinonezL @TransmetroGuate Ladron,0,0,0
5523,@GmoSheridan El plagio es un acto a través del cual el ladrón simula tener un cerebro amueblado,0,0,0
5524,@ClaudioXGG Ya se le agotó  las ideas este corrupto ladrón  de Claudio X,0,0,1
5525,@governillo JAJAJAJAJAJAJA pinche ladrón.,1,0,0
5526,"@beltrandelrio Que vayan a palacio nacional a hacer su manifestación por no cumplir lo prometido y dejen de dañar a terceros que no tienen la culpa de que hayan votado por un mitómano, vividor, mantenido, ladrón y traídor",0,0,1
5527,Y aquí en Venezuela el ladrón Guaido q se ha robado millones de Dólares anda tranquilazo por la calles de pais y además es muy amigo de los gobernantes británicos que además se han robado el oro venezolano https://t.co/HMSlbkWJXS,0,0,0
5528,"@Patricia196503 @AgustinLaje Los Venezolanos tenemos 23 años rezando, luchando y muriendo muchas personas, por haber seguido a un ignorante charlatan y ladrón Hugo Chávez. perdimos todo ahora ellos son ricos y nosotros arruinados. gracias a Dios nunca crei en el.ahors imposible tumbarlo",0,0,0
5529,[#ROJA ⚠️🔴] Detienen y golpean a presunto ladrón en el mercado José Castillo Tiélemans de San Cristóbal 👇 https://t.co/7FLSaLjM1H,0,0,0
5530,"Capturan a ladrón de celulares
#ElBuenTono #Policiaca #Inseguridad #Violencia https://t.co/joG8FDypIF",0,0,0
5531,"#LasRapiditas| Un ladrón acuchilló a un anciano dentro del baño de un cine de La Normal, en Guadalajara, Jalisco.

El delincuente robó sus pertenencias, pero afortunadamente fue detenido por la Policía Metropolitana de la Perla Tapatía.
.
.
.
#Ladron #Guadalajara #Jalisco https://t.co/50Oqc46xia",0,0,0
5532,@NapstablockF @MrMiste82195255 Mate a un ladrón a piedradas y la policía me vió.... Mejor llamó a saul,0,0,0
5533,@cocando Ese Rafael Ramírez ni con 100 años de prisión pagaría el daño hecho a la nación... Un ladrón de ladrones.,0,0,0
5534,"@andreitav92 @lopezobrador_ **pendejo**, imbécil, ladrón, corrupto, mentiroso, inculto, soberbio, vulgar, mamarracho, ojete, pedante, torpe, traidor, inconciente, indiferente, indolente, hocicon, traidor, mamón, payaso, cobarde, servil, pocos huevos,**culero**, vale madre...

Igualito a los de siempre.",1,1,1
5535,"@martiriafelix De Raymundo cuando hace mecanica y le sobran tornillos?
🤔🤔🤔
O de LOPEZ EL LADRON?.",0,0,0
5536,"@crowncitizenllc @delamokev @elchiringuitotv @criscubero El club más querido, no lo quieren ni en Catalunya, ha sido un equipo represor y ladrón, su sextete manchado por el robo de Stanford Bridge y fuera de Barcelona nadie lo quiere, los odian desde el Espanyol hasta el Girona.",0,0,0
5537,"🔥SECUELAS DEL ESC CONGRESS 2022
DANCAVAS Trial: Screening Poblacional. ¿Útil o Inútil?
👉Este estudio danés, diseñado principalmente para conocer el impacto de la búsqueda poblacional intencionada de Enfermedad Cardiovascular Subclínica https://t.co/oERvJhY2Ff",0,0,0
5538,Pinche gente inútil,1,0,1
5539,@samuel_garcias Pues así estaba la. Presa cuando tomaste posesión inútil y no supiste manejar el. Tema. Del agua,0,0,1
5540,@hdemauleon Asi mero en la época del inútil del cara de ñetas de @AlfonsoDurazo,0,0,1
5541,"@azucenau 18 años diciendo que él tenía la solución. La entrevista con Gómez Leyva diciendo que de inmediato se acabaría. @lopezobrador_ Eres un miserable estafador, pandillero, inepto, incapaz e inútil ser humasno.",0,1,1
5542,@chitoarnold Inùtil,0,0,1
5543,"@Woshingo El sujeto no dejo ni un momento de llamarme ladrón, inútil y bueno para nada, para rematar todo mi empacador se estaba sintiendo mal, todos los clientes estaban estresados y mi jefa de cajas desgraciada estaba risa y risa conmigo diciendo que no tenía remedio...",0,0,1
5544,"@yosaferrer ¿Odio? 🤣😂 Repites como cualquier chairo atolizado por el Kks. Se odia a quien se tiene cerca y busca dañarte a ti o a un familiar. Tú solo das lástima por tu limitación mental, y al kks se le critica por inútil y mediocre. Ni siquiera esa diferencia entiendes.",1,1,1
5545,"@laredcincoradio @lopezobrador_ Inútil, hocicón",0,0,1
5546,@ryo_hermoso Es un inútil mierda payaso me pones enfermo quiero vomitar,1,0,1
5547,"@alferma1 Otro vago, inútil y mentiroso como tú.",0,0,1
5548,"Jajajaja me estás oyendo, inútil ¿? https://t.co/gt2TgLKywr",0,0,1
5549,@yosaferrer Inútil!,0,0,1
5550,"@Woshingo Así que le pregunté a mi compañera y ella tampoco tenía, mi jefe de cajas no estaba y tampoco tenía radio, a lo que este tipo de molesto y me empezó a llamar de distintas formas resaltando ""ladron"" e ""inútil"" y exigió una devolución total de su cuenta...",0,0,1
5551,"Qué pretende conseguir el pg con una educación pública deficiente y una inútil como titular de la SEP? Convertir las escuelas en fábricas de chairitos, así tal cual, no le busquen más.",0,0,1
5552,@joseurbinasv Bajate del auto y entrá al terreno inútil todo va peor que nunca baches por donde sea basura por todos lados edificios en ruinas 🤣,0,0,0
5553,"@Subrayado A caray ! No te avisaron esos soretes que contrabadean #coca ??   Asi no podes trabajar ! Como los vas a agarrar con las manos en la masa sino te avisan cuando ,donde y cómo mandarán una avioneta con cocaina inutil",0,0,1
5554,@yosaferrer 😂😂😂 lo qué tienen  que decir por haber entrevistado y desenmascarado a la burra inútil e ignórate de #cacalety,0,0,1
5555,"Tal vez sea un inútil en la cocina, pero mis burritos no le piden nada a nadie, la verdad. https://t.co/BfqmiYRJNv",0,0,0
5556,@kenialopezr @El_Universal_Mx Oilaaaaa 70 años de PRI Y APN se te hacen pocos de haber saqueado a México inútil rata,0,0,1
5557,Ojalá no acabes por entregar el poder al dividir va por México inútil presidente que creí capaz @alitomorenoc,0,0,0
5558,"@JesusRCuevas @SEP_mx Mucho bla bla bla, para defender la inútil que  nombraron secretariado educación",0,0,1
5559,A veces resulta útil ser un poco inútil ✨,0,0,0
5560,El Síndico @PabloBvstamante investigado por robarse un departamentito con el DIPUZANGANO @gusmirandag ¿agarró HUESO con la INÚTIL de @maralezama? 🤔 https://t.co/tDpVOPT9Ai,0,0,1
5561,@latinus_us Puro atolito con el dedo de éste inútil.,0,0,1
5562,"@irmoralesl ¡Pero que enejada acabas de decir! Como se ve que eres un analfabeta secundario adicionado de idiota social.
Esto es lo verdaderamente ¡INÚTIL! Además dijo que había construido 1,000. ¡Los dos vayan a Shanghái vía Sumatra! 💪 https://t.co/8x9Kbp5hDx",0,0,1
5563,"@XimenaHinojosa @RolandoRomer0 @lopezobrador_ @A_Encinas_R pero si el anciano barbas de chivo es un completo inútil, lo tienen ahí de premio por haber pagado las carpas del plantón del sociópata y nada más, es una desgracia el nivel de impunidad que hay y peor aún que digan que es un gobierno a favor de las mujeres a las que no respeta",0,0,1
5564,Yo googleando en horas laborales como hacer un verdadero falso en Excel porque ya se me olvidó y no quiero que se den cuenta que contrataron a una inútil,0,0,0
5565,"#Durango
Así las finanzas ""sanas"" que dejó el exalcalde corruptazo e inútil @JorgeSalum en el @DurangoCap.

https://t.co/8cFb3mpRaA",0,0,0
5566,"@MaxKaiser75 Existirá algo que puedan cuestionar a @lopezobrador_  los fieles devotos al pseudo ietsismo perfectamente simulado de la personificación de un autonombrado dios humano que, aunque totalmente inútil, sabe manipular sus necesidades por carecer de competencias dialécticas?@AirSuplyy https://t.co/gPucXPalfy",0,0,1
5567,@jesusortegam Deja de llorar y organiza a tu partido inútil,0,0,1
5568,"@puro_beIlaqueo @CitlaHM Esa gorda inútil se hace tonta, solo está de lamebolas, de hecho que función ejerce? Que bueno que ya se van. Por eso es tan cobarde esta politiquilla que no deja que nadie responda sus tuits más que sus paleros buenos para nada",0,0,1
5569,@Moy_Contreraas a mi siempre me dices inútil,0,0,1
5570,"No tiene más opciones y va al pueblo por un médico, Ed, Al y Winry lo acompañan, repente un rayo destruye el puente, no pueden pasar y Edward intentar hacer otro puente con alquimia, pero cuando lo intenta, estos no alcanzan el otro lado, Ed se da cuenta y se siente un inútil https://t.co/hym178FvcT",0,0,0
5571,"Pero la INÚTIL de @maralezama es del Verde, empleada del Niño Verde, todo Cancún sabe. https://t.co/aWQt5Yx6xp",0,0,1
5572,@Xim_Coss 20 años llevo advirtiendo de que ese inútil es lo peor para México,0,0,1
5573,"@Claudiashein @juliomenchaca_ Primero que nada es ""se inicia"", inútil, no sabes ni escribir en español, y segundo, claro, felicidades, si Julio es como ustedes, la robadera va a estar increíble y su familia feliz como la de tu jefe narco @lopezobrador_",0,0,1
5574,"@IdiazAyuso @NunezFeijoo Exacto, no merece otra vez un gobierno franquista, fascista, nazi y pendejo del partido @populares, ni gente como tú Isabel, ni como Feijoo, ni como este inútil de @AlmeidaPP_",1,0,1
5575,otra foto del zampado inutil https://t.co/e3nTJZnxVG,0,0,1
5576,@m_ebrard @s En Puras pendejadas pierdes tu tiempo. Ponte a hacer algo trascendente. Desquita el salario!! Inútil!!,1,0,1
5577,@fernandaostos Ya chaira inútil ponte vaselina en el clitoris,1,0,1
5578,"@beltrandelrio Andrés Manuel 
@lopezobrador_ 
Estás leyendo inútil?",0,0,1
5579,@garay_leopoldo @_PonchoDeNigris El puesto del chacho no trae dirección ni teléfono de contacto inútil 😆😆😆,0,0,1
5580,"Por ende, a toda marca le es conveniente que existan consumidores con capacidad adquisitiva comprobada. De otro modo subir los precios resulta inútil...",0,0,0
5581,"Pues sí, Feijóo sabe hacer dos cosas a la vez: ser tan ridículo como M. Rajoy e igual de inútil que Casado.",0,0,0
5582,@GMonroyEnergy Solo al inútil de @MarkoCortes se le ocurre semejante candidato,0,0,1
5583,"@lopezobrador_ Aunque se para eso sirva, porque con lo inepto e inútil que es, le cuesta mucho al país fingiendo que gobierna, cuando para lo único que se la pasa haciendo, es campaña en favor de Morena, es lo único que sabe hacer vividor, es un enano para gobernar.",0,0,1
5584,Ptm trabajar en una oficina ya me hizo totalmente inútil sin un mouse,1,0,0
5585,"@agua_presa @lumendoz La lógica chaira es más pendeja con tal de atacar a Lourdes defienden al inútil de Lozoya, no mamen más dignidad culeros",1,0,1
5586,@RobertoMadrazo_ @LaydaSansores @alitomorenoc Por que no han sacado a Alito. Al.igual que el inútil de Marco del Pan. Si los midieron por objetivos su desempeño ya los habrian corrido de cualquier empresa.,0,0,1
5587,@jmagno98 Porque piña y Zaldívar le dijeron inútil 🤣🤣 que no sabe interpretar la constitución y que se quedó en el año 2011 🤣🤣🤣,0,0,1
5588,"@HLGatell Esta vacuna, se la vas a poner a tu chingda madre!!! Inútil https://t.co/1fCvQftplo",1,1,1
5589,"Por desgracia, Germán Martínez también contribuyó a la llegada del ganso cansado al poder.

No puede aludir engaño, porque los compañó todo el tiempo que pudo

Y su esfuerzo es inútil porque en una posición de poder, solo critica como cualquier ciudadano. https://t.co/rNV4BXY4hB",0,0,0
5590,"@aby_boon Le hubieras mentado su madre al inútil de José, pinche inepto.",1,1,1
5591,"Alguien sabe si el inútil de @alejandromurat, ya detuvo a su socio gasolinero y culpable de #Feminicidio en contra de @_ElenaRios?",0,0,1
5592,"@azucenau Yo creo que la herencia le debió haber durado un año y los siguientes años de su gobierno debieron ser para lograr lo prometido, pero noto que es incapaz hasta de cumplir con sus propósitos.,
Deplorable e inútil este presidente junto con su gabinete.",0,0,1
5593,@GlodeJo07 Pues ya lo ves inútil es de sabios cambiar de opinión jajajaja,0,0,0
5594,"Mientes inútil Claudio X, ahí no hay ningún GGL y mucho menos el carnicero de Michoacán. https://t.co/fmKb2HsbgU",0,0,0
5595,"@jenarovillamil @lopezobrador_ La neta es un pésimo presidente , debió renunciar a su militancia y gobernar para todos los mexicanos , un reptil ignorante , que divide una nación , polariza , siembra odios , despide putrefacción copia de Chávez no me representas inútil , un pueblo dividido es una nación debil",0,0,1
5596,@CitlaHM eres una inútil,0,0,1
5597,"@Masiaajjjjj @JorgeBustos1 Hoy Feijoo ha quedado retratado como lo que es, un mediocre elegido y manejado por los que mandan de verdad en el puto pendejo corrupto.",1,0,1
5598,"@ESPNArgentina Mediocre, si juega así en la copa del mundo , argentina tiene problemas",0,0,0
5599,"Si no mamen, se consiguen puros morros nalgas miadas que lo único que hacen es pistear y rodearse de gente mediocre 😵‍💫 https://t.co/8IuvdJyedX",0,0,1
5600,"@22_24Tultitlan Jajajaja si se nota la humildad y el ""compromiso' cuando se le acercan a increparla y como es su estilo, déspota y mediocre los atiende",0,0,1
5601,@BarrioDtto @GRaulparedes @Barrio_Tricolor @NicolasMaduro Más pinturita al país un ministro mediocre que no hace nada en infraestructura ! Solo dañar al país con pintura,0,0,1
5602,"@AndreaPazos31 @agcruz1 @_bortoni @Mar_LFlores Yo si sé usar acentos, comas, puntos y también se ofender chupatripas!! Lamebotas comemierda mediocre de poca monta. Culipando, cromarifles. Eso que tiene de defensa pobre estupido?",1,1,1
5603,La ministra mientras tanto se comporta como la estudiante mediocre que no estudió lo que le tocaba exponer. #RenuncieJoselyn,0,0,1
5604,@MariettoPonce De ese tamaño es la incapacidad de un gobierno tan mediocre como el que lo dirige.,0,0,1
5605,@GabyMeza8 es la forma más mediocre y rebuscada de intentar conectar con el público mexicano.,0,0,1
5606,@panchoeg @Mar_LFlores Daño colateral??? Es tu respuesta ??? De verdad??? Es tu mediocre y tonta respuesta???? No te das cuenta que defiendes ciegamente a quienes te prometieron salvación y solo te metieron el dedo,0,0,1
5607,"@Rafita56Rjng @LaloUrbanoM @lopezobrador_ Este mediocre de López , será el ex Presidente mas millonario y su capital económico se acrecentará con el tiempo al ser el ÚNICO POLÍTICO DUEÑO DE UN PARTIDO",0,0,1
5608,@chitoarnold Mediocre!,0,0,1
5609,"@erickebs20 @devilhappy01 @Alexx120008 @InvictosSomos A callar pateTICOS a callar el pico pateTICO y MEDIOCRE que tienen, donnarumma es mucho mejor, 3 champions? Jajaja esas champions son de cristiano, no de el, todos los demás estaban de adorno, cuántas champions tiene donnarumma? Los mismos títulos a nivel selección que Navas 🤣🤣",0,0,1
