Column1,Groserias,Vulgar,Agresivo,Ofensivo
4261,"@PonchoGutz Lo dice el experto en tragar chayote, camote y anexas!! 😂😂 pobre ponchairo. Sales raspado en todas las pendejadas que publicas 😂😂.  Palero mediocre",1,1,1
4262,"Por la manera que defiende a Florián, no hay duda que estuvieron muy buenas las vacaciones a Mónaco vdd @BarronSports jajaja no toquen a mi camote, @aldorodriguezv tu compadre salio piel muy delgadita.
@rg690 @mmdeportesmx",0,0,0
4263,@PonchoGutz Y se debe de tener más habilidad para llamarte culero con un camote en la cola,1,1,0
4264,"@Jon_dcm Yo en dos ocasiones casi atropello a niños, salieron de la nada corriendo y afortunadamente siempre voy alerta para esas situaciones. Los papás como dices tragando camote y todavía hasta se molestan",0,0,0
4265,"No pinches mames, que ricas estaban las papas de camote.",1,0,0
4266,@lopezdoriga  te hace falta camote https://t.co/jszy6KVRJD,1,0,0
4267,"Las pocas veces que mi hija salía a jugar su mamá estaba ahí para verla, y ya de mas grande, le enseñamos a nunca acercarse a un auto en movimiento, pero no lo entienden, en mi calle todos los chamacos salen y nadie lo supervisa, hacen de todo y los papás tragando camote 🤦🏻‍♂️ https://t.co/PO1oQLrQeB",0,0,0
4268,@palomaSnchez @Mx_Diputados @Sergeluna_S Pobre vieja. Lo que tiene que hacer para defender a su camote.,1,0,0
4269,"CHATONERIAS
- ¿que haces chairo?- me pregunta mi amigo panista.
- esperando el hastag de ""todos somos alito"" de los fachos.
- uuhhh tendrás que esperar mucho.
- no creo, tu no esperaste nada para que te pusiera a tragar camote!
- pinche chatito.",1,0,0
4270,hice d un capullo la más bella flor,0,0,0
4271,"@carla_ponti Te equivocas, te equivocas, fresco y fragante capullo.  Ir a un Hotel o Motel no tiene nada que ver con tu estado civil. Igualmente van solteros o casados. Fuera prejuicios",0,0,0
4272,@JuanMa__36 A qué edad te abrieron el capullo ? JAJAJJAJAJAJA,0,0,0
4273,Arranqué el capullo de una flor y luego casi me pongo a llorar porque la maté 😭,0,0,0
4274,"Toma en cuenta que, si el capullo se encuentra en lugares de temperaturas frescas o en una zona oscura, tardará más en eclosionar. 

Ten paciencia que la naturaleza suele tomarse su tiempo. 😉🦋

#Polinizadores #Mariposas #Metamorfósis https://t.co/XDV1lWkU6D",0,0,0
4275,"@thevicxen Eso fue una hermosa lluvia dorada, cosa que tu conoces chamaco nalgas miadas, capullo",1,0,1
4276,"""Morir es trasladarse
a una casa más bella,
se trata sencillamente
de abandonar el
cuerpo físico como la
mariposa abandona
su capullo de seda""",0,0,0
4277,@EnsedeCiencia Obviamente el capullo 😊,0,0,0
4278,@linsile_ Apóyate en tu mamá. Eventualmente tu papá irá construyendo confianza que le permita no mirarte como una persona que tiene que ser sobre protegida. Cuéntale la reflexión de la oruga que por ser ayudada a abrir el capullo se convirtió en una mariposa cuyas alas no pudo abrir.,0,0,0
4279,Encerrada en un capullo siendo agüita,0,0,0
4280,"@pedroferriz3 @lopezobrador_ PAREN TODO ‼️
La mariposa Ferriz se pronunció en contra del PRESIDENTE 
Esto es el Fin ‼️
Chairos , ya no hay nada que podamos hacer , LA MARIPOSA SALIÓ DEL CAPULLO Y SE PRONUNCIÓ EN CONTRA DE ELMO 
Repito, detengan todo !!
Esas van aquí Ferriz ‼️😂",0,0,0
4281,"@DennisAroldoLp1 @Enrique_Herdz @CesiaMejiaHN @CristianMidenc @BertrandKilvett @TommyZambranoM @EsdrasALopez @SoyChuyRamos @EGabrielDuarte7 Dennis decía la verdad, vos querrá salir de ese capullo verdad picaron 😬",0,0,0
4282,@ealmirall Eso es una carajada. Menos impuestos para ti que no necesitas ni sanidad  ni educación ni cobertura social ni transporte. Siempre con el puto mantra que sois mejores gestores. Es mentira y lo sabéis. Más eficientes ? si a costa de explotar al trabajador . Que otra forma hay...,1,0,0
4283,¿Y si mejor organizan las acciones legales para detener tanta carajada que están haciendo? ¿O les urgen reflectores para posicionarse hacia las siguientes elecciones? https://t.co/N3b20r2FcE,0,0,0
4284,"Hoy me tocó el ácido zoledrónico que me ponen para los huesos cada 3 meses. Yo tratando de estar bien y sacando ánimos de donde no hay, ah pero no, esta carajada siempre me da una quiebrahuesos de 24 horas 😖🥴",0,0,0
4285,@oscarulloa01 Aumentar colocación laboral??? El que redactó esta carajada definitivamente nunca pasó por un aula universitaria.,1,0,0
4286,"@nacion Oíga doña se acabó esta carajada, no va a haber segundo polvo, a lavarse el tajonete y cada quien a lo suyo.",1,0,0
4287,"@interferenciacr La doñita ni siquiera entiende cuando está hablado de una carajada que no tiene nada que ver con lo que dice el proyecto de ley. Pérdida en el universo legislativo, piensa que sigue en un editorial de Telenoticias.",1,0,0
4288,@AbyyMdz2802 Que pena Que a mi no me funciona veda carajada!,1,0,0
4289,@arielipillo Cómo No se inglés no entiendo un carajo lo que dice,1,0,0
4290,Carajo :( https://t.co/rDCNC36cHW,1,0,0
4291,"@esaugranados @TodoenXochi @En_Xochimilco @CoapaXochimilco Que mal amigo, a mi mamá la aventaron en su bici. Lo bueno es que estás bestias se van a ir al carajo.",1,0,0
4292,"@AlejandraIriza Recordé un capítulo de 
""Two and a half men"" donde la Psiquiatra de Charlie Harper, le dice justo eso; que ese mujerero es, que podía ser un gay en negación. 
Se peleó con la psiquiatra, se fué..y el carajo empezó a observar su conducta..😜🤣😂🤣",1,0,0
4293,Hay Villacampa 😒 tus cambios vuelven a echar a perder un partido que tenías dominado. Carajo,1,0,0
4294,"@KevJM11 Ufff 😍 Eso, carajo!",1,0,0
4295,Lo estoy logrando CARAJO!!!,1,0,0
4296,"No entiendo cómo semejante imbécil puede ser seguido por mas de 200,000 personas. ¡Tengan criterio, carajo! A este imbécil ni le importan, le importa QUE LOS EXPLOTEN Y PAGUEN UNA MADRE. https://t.co/rMss6xRkwc",1,1,1
4297,@ClaudioXGG vete el carajo quieres que nombren a la momia  de Amparo casar,1,0,0
4298,Anda al carajo y vete a mamá'.,1,0,0
4299,Esta lloviendo y yo sin poder caminar y sin saber cómo carajo irme a casa. Ando valiendo vrg!!!,1,0,0
4300,Imaginémonos cosas chingonas carajo !!,1,0,0
4301,"¡Concord embellece tu casa!🥰 Decora cada rincón de tu hogar con nuestra Almohada Fina Estampada✨ 

Encuentra tu favorita👉 https://t.co/9bBhztExbg
Compra vía WhatsApp📲 https://t.co/CRql2U2vge

#TodosSomosConcord #TemporadaDeRebajas https://t.co/ASF7DQBLDD",0,0,0
4302,"Seguimos pidiendo la cárcel para el asqueroso juez que se robo la casa de don Arturo en Nezahualcóyotl: #JuzgadoPrimeroFamiliar

#TodosSomosDonArturo 
#RedAMLO 
#AMLOLujoDePresidente https://t.co/S9uLlMU6p7",0,1,1
4303,@applepiedvh Si ya estoy cerca de casa 🤭🤭🤭,0,0,0
4304,@Cesar0zzy @pequeezquerrall @AleGutierrez_mx @c4jimenez @miguelpuertolas @iannmtz Ya no están los perritos. No se sabe si hubo rescate por autoridades o por otras personas o los dueños de la casa se los llevaron.,0,0,0
4305,Verdad que todes estamos exhaustes? Yo la verdad no tengo mucha carga laboral y no hago mucho en mi casa y no tengo hijes pero estoy demasiado cansada.,0,0,0
4306,"5 años después, soñamos con abrir un pequeño hotel para jóvenes

Teníamos una idea audaz, y mi mamá nos dejó usar su casa para el negocio

Era una ventajota, pero no supimos llevar la idea a la realidad

¿El resultado? 3 años perdidos y una deuda de $120 mil MXN ($6 mil USD)

4/9",0,0,0
4307,"@VctorSn70602092 @peke_tp Especialidad de la casa mi tata, tradición familiar. https://t.co/3bkoqqh4k1",0,0,0
4308,"El Gobernador, @diegosinhue, reiteró su respaldo a la @UdeGuanajuato y reconoció la importancia de la máxima casa de estudios por la oferta educativa que atiende las necesidades del desarrollo económico y social del país.
#NotiBajíoMx #TusBuenasNoticias 
https://t.co/sbnjW8I9nM",0,0,0
4309,"@la_go_mess Está muy cabrón que la gente no entienda que por mucha emoción que tengas, la mamá está agotada!!
En todo caso mientras está en el hospital, vete a su casa y déjale comida hecha, o cositas listas para usar, alguna cobijita rica de regalo o algo.
O no, pero espérate tantito!",0,0,0
4310,Se me olvidaron mis llaves y no hay nadie en mi casa que me abra!! 🙃,0,0,0
4311,"@kendalki @bichoclarke @anaogaby Así voy para la casa, listo para entrarle a la rutina de hoy con todo este apoyo: https://t.co/nTrjE52TNZ",0,0,0
4312,"@andy_29BS @nicoleesquivelx Una cosa es lo tú hagas en un casa para un show de TV q no sabes si es libretiado o manipulado, como dijo Niurka. A los q haces afuera en tu vida normal. Donde nadie t es pagando para q robes, bye.",0,0,0
4313,Sin hambre pero con el cerete sucio,0,0,0
4314,"YO, AHORA QUE REGRESE A CERETÉ. https://t.co/Ax1l7RL6l8",0,0,0
4315,UN TRUENO + UN RELÁMPAGO EN SAI 🏝️ =  4TRUENOS Y 5RELAMPAGOS JUNTOS EN CERETÉ.,0,0,0
4316,estuve a punto de contestar tu historia pero al chile ya no me quiero llevar contigo,1,0,0
4317,"@JosephCarlitou @Frank16726439 @DiazCanelB @CubanisimaP @AleLRoss198 @Eliza_MartinezF @laguti2104 @LisandratlSUR1 @msc_chile @MelanysDiaz24 @MMarreroCruz @AmarisAylaQba Es mucho para ti, no puedes entenderlo, y no voy a perder tiempo contigo, no tengo necesidad de convencerte de lo que se cae de la mata, ah, esto no es capitalismo, es socialismo y habrá docialismo, ahora saca la conclusión que te dé tu corta o mucha inteligencia!! https://t.co/timpWl5wcz",0,0,0
4318,"@DominicBemz @CarlsMagn0 @albertoplaza @Sinfiltros_tv Valiente de teclado. Chau. Por cierto voy por el rechazo, además gracias a dios en chile hay mejores personas que tú! Xenofobo y cagalitroso",1,1,1
4319,"La semana pasada mi novio estaba enfermo y al chile me valió. Y ahorita me enferme y no me puedo sonar a gusto la nariz, porque apenas me hice la nostril :v",0,0,0
4320,"@0Renne0 @BeatrizPawa Al chile, che denuncia por agresión y van todos para el bote.",1,0,0
4321,@OtroAleman Al chile si mi Káiser.,1,0,0
4322,Por Chile y su pueblo #ChaoALaVieja,0,0,0
4323,@EmmanuelA_GB @DiegoTpwk un chile con nogada,0,0,0
4324,@carreragonzalo U de chile..  puff otra corruptela mas,0,0,0
4325,"""Estas fotos de iglesias siendo vandalizadas no son de Nicaragua sino de Chile de 2019, informan verificadores""  
https://t.co/6ribjq8nag",0,0,0
4326,"Al chile a estas alturas sí me da culo cuando mi ex suegra me manda un audio de voz.

Siento que me quiere tanto que me va a invitar a alguna reunión familiar a la que no iré porque akwaaaaaard.",1,0,0
4327,Cora pa una y chile pa cualquiera,0,0,0
4328,@AMLOTraficante @PonchoGutz Supvtamaire! Que chingadazo!! Se escuchó hasta la península de Yucatán!!! 😂🤣😂,1,0,0
4329,@Faitelson_ESPN Tu no lograste evitar el chingadazo directo a tu paladar que te arrojó el Sayayin de Tepito,1,0,0
4330,"@NormaCuevasV Son a los únicos que pueden estar chingando, cualquier otro les Gregoria el favor, con otro chingadazo",1,1,0
4331,@Faitelson_ESPN A lo mejor necesita un chingadazo como el que te dio el tlatoani de Morelos en aquella tarde en Veracruz.,1,1,0
4332,Un chingadazo dolía menos https://t.co/ewGi0XamsZ,1,0,0
4333,@ELBARON_NEWS @ealcocervalle Y la pinche vieja gritándole al conductor la que merece unos chingadazo es ella per pendeja y descuidar al niño,1,1,1
4334,@_VicenteSerrano @lopezobrador_ Oye Gaviotona no te llego el chingadazo.,1,1,0
4335,"@greihar Solo días, bueno el chingadazo que me metí cuando salí de mi casa.",1,0,0
4336,@Faitelson_ESPN “Lujo” el que se dio aquella tarde el principe de tepito cuando te conecto tremendo chingadazo en el bello puerto jarocho,1,1,0
4337,"@AndreyGMaya Pero no se animó a ir a la mañanera a criticar de frente y evidenciar a Amlo, temor a un chingadazo en el hocico? Tal vez. @JoseCardenas1",1,1,0
4338,"@MadridAncelotti Despues del chingadazo hasta hoy contestas, no te gustó lo que respondí?  asi o más traUmado 🤣",1,1,0
4339,Y cerramos el día con un chingadazo en la cabeza justo antes de dormir. Buenas noches.,1,0,0
4340,"@JuanCarlos_Cruz Eso es tener huevooosss y no chingadera como el presidente actual, que es agachon pocos huevos.",1,0,1
4341,Hoy me duermo a las 9 ya mucha chingadera con esa mierda,1,0,0
4342,Igual que el kks son la misma chingadera ...... https://t.co/NgRPx7nILu,1,0,0
4343,"LLORAN QUE SE PRIVATIZO TELMEX, PERO SI ESTA CHINGADERA ES COMO EL TELMEX ANTES DE LA PRIVATIZACIÓN YA VALIO QUESO.
https://t.co/QNYnkGUR7r",1,0,0
4344,"@epigmenioibarra @lopezobrador_ Le va a quedar muy floja la oficina de José Vasconcelos, no cualquier chingadera llena sus zapatos.",1,0,0
4345,"Ando bien enamorado de una salvadoreña que mide como 5,4 la chingadera esa&lt;3",1,0,0
4346,"@HSBC_MX quiero hacer una operación de la escuela de mis hijas, no puedo recoger los libros porque su chingadera no sirve. Xhinguenle!!!",1,0,0
4347,@VicenteFoxQue CABEZA HUECA !!!😃… Cómo estás Chingadera de imbécil???🤔,1,0,1
4348,Y pensar que esta chingadera ya echó crías https://t.co/XExBCfmgXy,1,0,1
4349,@IaBeIlIaca Esta chingadera https://t.co/1ZVRcCZ9sN,1,0,0
4350,@PatoCulto Le quitan lo único bueno que tendría esa chingadera. https://t.co/f94bjVKn7l,1,0,0
4351,"yo solo tuve 1 día el servicio, no me chinguen;me dice la señorita ""son 1300 de instalación y solo se le bonificaron los 6 días sin servicio,pero se le está penalizando por cancelar anticipadamente""Su chingadera no sirvió pero me cogieron con 1580
Piensen bien antes de contratar. https://t.co/gG2jI79uBU",1,0,0
4352,"no tengo la suerte que dicen q tengo, me he chingado un vrg y ni enterados estan, de una u otra forma cada acción y pensamiento que he tenido me han traído a donde estoy, así q no es suerte, q lo pinte bonito es otro pedo, no hay q menospreciar si no saben el esfuerzo detrás de",1,0,0
4353,"Van 4 mosquitos que atrapo con la mano. Me tienen todo picoteado, chingado. Velocidad de cobra😆",1,0,0
4354,Que hambre tengo chingado… le hubiera comprado papitas al de la puerta 🫠😩,1,0,0
4355,"De este día tan jodido, al menos puedo estar feliz de que porfin pude quitar el chingado contestone que me había activado Telcel",1,0,0
4356,"@C0SITASERIA Le cuento una cosa, Minino nuestro gato, en lo q fui a comprar servilletas el muy chingado se comió mi pan con pollo 😂😂😂 y desde luego, empezó con el pollo. Solo lo regañe y le valió madre. El adoptó a mi Esposa 🤣🤣🤣 Yo no tengo voz ni voto.",1,0,0
4357,@jongmboa Jajajaja chingado 👁👄👁,1,0,0
4358,@The_Boss2882 Si pues pero imaginatelo con un arma ta perro el chingado enano jajajaja,1,0,0
4359,@edsontapia10 @Einyel0923 Jjajaja chingado ni una ni otra 🙃,1,0,0
4360,@raulespitia97m @23raulbust @JahirGarcia16 Chingado ni la apliques wey jajajajajaja,1,0,0
4361,chingado siento como si estuviera en la prepa jajaja,1,0,0
4362,"Chingado, como amo a novio 💕",1,0,0
4363,"Mi banco me bloqueó la cuenta por ""actualización de expediente"".

No puedo recibir depósitos porque necesitan mi RFC y que pase a la sucursal a firmar 3 formatos.

Hazme el CHINGADO favor.",1,0,0
4364,"calor ya vete a chingar a tu pinche madre, invierno hola amor ven ya los niños te extrañan",1,1,0
4365,#YJuntosVamos a chingar cuentas piteras https://t.co/qC7WBRgqts,1,0,0
4366,"Otra razon mas justa para chingar al pendejo amarillista y mentiroso del Fantasma Homosexual, por andar difamando a mi familia metiendolos en sus pendejadas, y peor, lo hace con MENTIRAS! https://t.co/1Wr6rrLZCd",1,1,1
4367,@Usuario87111 @Unkbron1 @mmiguelhernand1 @LAMERAVENA_13 @DoritosNachos17 @DominioPblico3 @Alberto35097057 @UnCIAKilo @MiguelA47559320 @AntonioSrt1995 @Calvarie_Locus @narcoguerramx En juan aldama desde junio 2020 los mandaron a chingar a su madre a las 4 letras por metiches ahorita avientan uno que otro rezagado que quedo de los zetas arrepentidos y la gente bien tranquila como nunca antes...,1,1,0
4368,"no importa que tan largo sea el camino, al final siempre vas a poder irte a chingar a tu puta madre🤍",1,1,0
4369,"@REFM79 @GacConservadora @JAX_MASTERS @ElGeektor @chingomex En “El Laberinto de la Soledad” se plantea la posible raíz en el vocablo “tzincon”, que significa “en el ano”. Sin embargo, la palabra “chingar” ya existía en el español en la Península antes de la Conquista, por lo que su origen no es indígena. Así que 🤷🏻‍♀️",1,0,0
